Id,Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2278,11.39,779,1,-326,27930,-222460,-31150
2279,11.395,758,10,-405,19460,-231910,-39200
2280,11.4,634,35,-504,17920,-245420,-39830
2281,11.405,634,79,-516,20440,-251650,-39130
2282,11.41,606,71,-585,13230,-272720,-41790
2283,11.415,530,94,-705,2240,-278040,-47110
2284,11.42,575,97,-820,-1610,-264950,-50820
2285,11.425,592,75,-833,4900,-252700,-52150
2286,11.43,446,35,-813,17780,-231560,-61110
2287,11.435,411,194,-786,38290,-222950,-52850
2288,11.44,281,113,-943,48020,-215670,-43610
2289,11.445,248,58,-1086,65870,-196000,-39130
2290,11.45,231,261,-970,103530,-142940,-23940
2291,11.455,289,175,-1003,99260,-125650,-3360
2292,11.46,333,13,-1042,72310,-120400,-3290
2293,11.465,305,83,-1108,47390,-101990,-4620
2294,11.47,94,254,-1005,36750,-91980,6650
2295,11.475,60,218,-951,9170,-86940,33180
2296,11.48,67,-26,-1001,-280,-87220,39130
2297,11.485,107,-68,-1048,-6090,-75320,33600
2298,11.49,121,-35,-1058,-6510,-65660,29120
2299,11.495,119,9,-947,-19950,-66150,24990
2300,11.5,111,-57,-978,-36470,-79730,21070
2301,11.505,98,-85,-1006,-45710,-93030,10710
2302,11.51,58,-117,-1082,-51380,-91700,1610
2303,11.515,48,-59,-1100,-50610,-85540,-14630
2304,11.52,37,41,-1133,-36050,-64750,-18550
2305,11.525,31,69,-1098,-18830,-46200,-16520
2306,11.53,30,-24,-1130,-13370,-41440,-18620
2307,11.535,36,4,-1096,-7700,-34930,-25760
2308,11.54,17,159,-1024,1820,-26810,-24640
2309,11.545,-3,198,-955,-7840,-34860,-14000
2310,11.55,-34,96,-958,-19250,-42770,-11620
2311,11.555,-37,80,-1013,-22540,-49140,-10010
2312,11.56,-78,76,-1034,-17500,-46270,-7420
2313,11.565,-73,50,-1026,7140,-30730,-2590
2314,11.57,-95,61,-968,18340,-24500,-2100
2315,11.575,-67,122,-965,19810,-24500,-2310
2316,11.58,-63,138,-994,14770,-25620,1050
2317,11.585,-54,67,-1039,8050,-20650,1890
2318,11.59,-81,64,-1012,9310,-16730,1820
2319,11.595,-115,51,-933,12180,-17640,4620
2320,11.6,-111,9,-973,9660,-21280,2940
2321,11.605,-82,25,-1064,15680,-17080,910
2322,11.61,-74,66,-1043,21000,-11270,560
2323,11.615,-73,82,-1012,22050,-3430,4970
2324,11.62,-62,58,-1020,4830,-4200,4410
2325,11.625,-84,19,-975,-2030,-5390,2870
2326,11.63,-111,3,-966,-10710,-11830,-1820
2327,11.635,-127,32,-959,-10360,-14840,-2170
2328,11.64,-124,31,-987,-7910,-16870,420
2329,11.645,-122,-20,-1021,-70,-18200,1610
2330,11.65,-99,-24,-1069,3500,-17290,-3220
2331,11.655,-94,20,-1005,2380,-10780,-5180
2332,11.66,-120,70,-991,-3290,-10990,-6440
2333,11.665,-154,76,-1008,-13580,-10570,-5250
2334,11.67,-142,73,-1019,-11690,-8820,-2800
2335,11.675,-150,30,-980,-9730,-7140,1610
2336,11.68,-141,19,-998,-3010,-8680,2170
2337,11.685,-111,39,-1048,840,-6510,1470
2338,11.69,-98,46,-1037,1470,-2520,-980
2339,11.695,-102,58,-968,-3010,3010,-2520
2340,11.7,-120,29,-974,-8750,2100,-4480
2341,11.705,-127,54,-1002,-7490,1610,-6230
2342,11.71,-122,41,-1011,-3360,2380,-5040
2343,11.715,-117,60,-993,490,3430,-2800
2344,11.72,-110,60,-982,490,2730,-1330
2345,11.725,-105,51,-965,280,770,-2800
2346,11.73,-108,70,-951,-490,-2100,-3500
2347,11.735,-115,78,-959,-6650,-8470,-2800
2348,11.74,-111,63,-1002,-6370,-7910,-1820
2349,11.745,-109,44,-1018,-2870,-1610,-1330
2350,11.75,-112,70,-1006,-350,1540,-280
2351,11.755,-119,75,-968,1470,4900,1050
2352,11.76,-123,77,-961,2380,4410,2100
2353,11.765,-121,52,-972,2030,1820,2100
2354,11.77,-121,43,-977,2240,1120,980
2355,11.775,-124,51,-989,2380,980,770
2356,11.78,-128,42,-994,2380,2030,1400
2357,11.785,-116,20,-1007,2240,3220,1400
2358,11.79,-85,4,-1060,6230,8470,-1820
2359,11.795,-84,24,-1056,8400,17500,-5250
2360,11.8,-88,24,-1054,8960,20790,-6300
2361,11.805,-88,40,-1051,7070,24220,-7560
2362,11.81,-74,57,-1066,2450,31500,-6580
2363,11.815,-78,65,-1064,1050,40110,-2590
2364,11.82,-53,54,-1066,-420,42980,-560
2365,11.825,-40,43,-1096,-1540,46200,770
2366,11.83,-13,18,-1128,-2520,59010,-350
2367,11.835,38,31,-1170,-630,69720,-1400
2368,11.84,-58,150,-1050,-1190,96110,-2660
2369,11.845,-126,106,-884,770,97860,5740
2370,11.85,59,-32,-1071,-18690,93450,3640
2371,11.855,79,43,-1092,-25340,99190,-1050
2372,11.86,91,2,-1128,-29050,111510,-3780
2373,11.865,154,59,-1146,-33180,122220,-9800
2374,11.87,138,65,-1060,-40110,132160,-12390
2375,11.875,175,37,-1002,-54810,133420,-13300
2376,11.88,192,46,-989,-66570,133280,-22050
2377,11.885,213,189,-956,-78960,133350,-19530
2378,11.89,257,242,-943,-99050,125230,-10640
2379,11.895,342,204,-949,-103180,121590,-5250
2380,11.9,375,164,-949,-105630,117950,-1330
2381,11.905,381,160,-962,-101150,121170,-1190
2382,11.91,356,332,-846,-84560,132090,4340
2383,11.915,346,336,-805,-81550,125300,22050
2384,11.92,348,234,-782,-80710,121170,27790
2385,11.925,419,210,-772,-75180,139860,38220
2386,11.93,508,334,-1167,3920,179690,56350
2387,11.935,562,167,-1020,54320,254660,66220
2388,11.94,569,114,-614,70210,257180,52430
2389,11.945,585,166,-547,54880,245420,25970
2390,11.95,627,246,-584,27230,216720,20020
2391,11.955,658,259,-593,19250,212170,18340
2392,11.96,641,262,-544,9800,215530,19460
2393,11.965,680,317,-545,-6160,227920,26460
2394,11.97,729,261,-500,-13790,236530,31850
2395,11.975,719,220,-450,-21560,257530,39620
2396,11.98,766,149,-338,-20790,268870,42770
2397,11.985,827,112,-149,-13860,268800,40810
2398,11.99,743,133,-89,-18690,257110,36400
2399,11.995,754,122,-122,-38710,240660,30100
2400,12.0,727,210,-165,-48440,241640,29050
2401,12.005,657,297,-185,-60620,256060,45780
2402,12.01,682,194,-48,-66500,268520,58450
2403,12.015,748,-271,390,-46480,279580,64750
2404,12.02,784,-464,569,-35420,273420,16660
2405,12.025,999,-11,489,-30030,241640,5460
2406,12.03,765,218,467,-8190,222040,-700
2407,12.035,649,305,290,-23450,199220,18690
2408,12.04,562,129,348,-41160,206080,33600
2409,12.045,607,-190,543,-53760,210140,25130
2410,12.05,688,-188,746,-36540,212660,12880
2411,12.055,778,-88,954,630,184450,-13090
2412,12.06,713,49,905,8960,156730,-19460
2413,12.065,608,238,600,-490,158200,-8890
2414,12.07,548,178,550,-12110,168700,6790
2415,12.075,444,127,665,-33670,181020,34090
2416,12.08,417,66,795,-44030,162470,52430
2417,12.085,482,-70,943,-41720,150010,54110
2418,12.09,493,-16,959,-23310,144690,57960
2419,12.095,418,-9,915,18620,147280,72380
2420,12.1,347,37,822,28560,153020,87290
2421,12.105,225,100,780,30940,174860,97580
2422,12.11,170,100,789,19810,175280,106120
2423,12.115,221,-106,846,-2520,160860,112140
2424,12.12,240,-179,975,-13860,150850,87220
2425,12.125,234,-229,1163,-36960,126840,68950
2426,12.13,122,-183,1083,-45360,119000,42280
2427,12.135,98,-74,956,-45850,126350,37310
2428,12.14,104,-75,974,-31990,131180,39200
2429,12.145,74,-136,1148,-24780,120470,40250
2430,12.15,49,-178,1200,-24500,77700,34160
2431,12.155,54,-314,1121,-28490,57400,26880
2432,12.16,36,-346,1164,-31010,45990,10220
2433,12.165,6,-279,1190,-30800,41300,4620
2434,12.17,-15,-153,1114,-10780,41160,8260
2435,12.175,-40,-106,1026,1820,45430,16030
2436,12.18,-36,-119,1050,18130,44170,21980
2437,12.185,-57,-197,1139,19320,37590,20650
2438,12.19,-59,-229,1174,17220,16730,7630
2439,12.195,-78,-255,1163,8890,9170,1400
2440,12.2,-43,-231,1132,5740,980,-6510
2441,12.205,-43,-169,1097,15820,-630,-7280
2442,12.21,-67,-138,1072,18900,-3710,-6860
2443,12.215,-94,-81,1030,19460,-7840,-4480
2444,12.22,-75,-94,1037,18340,-8470,4270
2445,12.225,-14,-218,1088,21420,-8820,4480
2446,12.23,5,-237,1124,26530,-10220,-6020
2447,12.235,-8,-212,1067,34230,-18340,-16800
2448,12.24,-32,-144,998,26250,-25270,-36120
2449,12.245,-32,-88,983,-420,-24920,-39270
2450,12.25,-19,-49,984,-2800,-23030,-25690
2451,12.255,4,-87,935,4130,-14490,-16730
2452,12.26,13,-107,921,6370,-7000,-10710
2453,12.265,7,-116,985,9520,6860,-7350
2454,12.27,-36,-93,1036,10010,8470,-7560
2455,12.275,-45,-92,1059,6090,-280,-5320
2456,12.28,-33,-121,1041,2590,-4900,-2310
2457,12.285,-20,-143,1029,490,-6580,-3500
2458,12.29,-28,-126,1032,3570,-6160,-8470
2459,12.295,-57,-36,1036,8050,-8540,-8540
2460,12.3,-40,-3,1023,6370,-15260,-210
2461,12.305,0,-58,980,-4970,-15960,3360
2462,12.31,20,-87,975,-8050,-14490,4060
2463,12.315,18,-94,994,-7350,-7770,-560
2464,12.32,-6,-71,1016,-7070,-4970,-1750
2465,12.325,-20,-62,1048,-4970,-5250,1470
2466,12.33,-22,-87,1045,-5600,-7490,3010
2467,12.335,-7,-78,1021,-840,-10430,1680
2468,12.34,-12,-59,1009,3220,-11410,-1680
2469,12.345,-26,-20,987,1890,-15190,-3780
2470,12.35,-25,-5,970,-1120,-17920,-5390
2471,12.355,-23,-3,946,-9590,-17780,-5460
2472,12.36,-9,-9,948,-10220,-9590,2380
2473,12.365,-4,-88,961,-8960,-4480,6160
2474,12.37,-10,-119,991,-9450,770,6090
2475,12.375,-29,-124,1050,-10220,-910,2590
2476,12.38,-41,-106,1065,-13090,-9030,-3290
2477,12.385,-31,-62,1065,-16730,-12180,-2450
2478,12.39,-11,-42,1056,-4410,-14910,9380
2479,12.395,40,-70,1014,140,-15190,16520
2480,12.4,79,-113,986,1260,-13860,21490
2481,12.405,119,-180,950,-2170,-10850,18200
2482,12.41,116,-184,969,-10570,-4130,8680
2483,12.415,99,-150,1028,-10220,-2870,6230
2484,12.42,90,-151,1039,-8750,-3780,8120
2485,12.425,103,-182,1044,-3990,-4830,10150
2486,12.43,108,-209,1034,6720,-6370,8960
2487,12.435,93,-227,1006,10430,-7560,4410
2488,12.44,75,-206,992,12810,-11550,-6930
2489,12.445,35,-118,958,15750,-13860,-10360
2490,12.45,21,-78,937,13160,-17570,-10500
2491,12.455,28,-42,888,9310,-17640,-7210
2492,12.46,41,-53,865,4830,-11340,1260
2493,12.465,63,-74,858,2800,-6020,3780
2494,12.47,63,-85,884,-1540,3080,4970
2495,12.475,62,-92,905,-3290,6440,5110
2496,12.48,60,-92,926,-5110,9030,5810
2497,12.485,60,-109,961,-6230,11760,8960
2498,12.49,63,-130,968,-9940,12250,9240
2499,12.495,72,-155,983,-8330,13230,7840
2500,12.5,68,-161,994,-3080,14770,4480
2501,12.505,55,-163,1013,-2170,14350,2170
2502,12.51,45,-154,1022,-2380,12530,-2940
2503,12.515,19,-133,1046,-2100,10780,-4900
2504,12.52,4,-123,1047,-1330,6020,-8330
2505,12.525,-20,-87,1040,-1470,3920,-8960
2506,12.53,-24,-70,1032,-1330,2450,-6370
2507,12.535,-25,-51,1029,-1050,3080,-3430
2508,12.54,-24,-57,1035,-3640,4060,2730
2509,12.545,-12,-88,1042,-4270,3850,4480
2510,12.55,0,-94,1043,-4200,3080,5810
2511,12.555,5,-119,1037,-3640,2940,5320
2512,12.56,1,-117,1048,-3220,1750,1050
2513,12.565,-23,-105,1055,-3990,350,-1190
2514,12.57,-30,-96,1059,-4410,-3710,-1330
2515,12.575,-21,-95,1045,-4270,-5810,560
2516,12.58,0,-124,1013,-2170,-8050,5040
2517,12.585,41,-145,996,-490,-7420,5460
2518,12.59,52,-152,986,2730,-5250,210
2519,12.595,26,-139,989,1960,-4620,-4270
2520,12.6,3,-113,1001,-1470,-6860,-10080
2521,12.605,-22,-63,1012,-3010,-8820,-9100
2522,12.61,-14,-58,1002,-1680,-10010,-910
2523,12.615,18,-96,969,490,-8610,3500
2524,12.62,33,-123,955,2030,-3710,5460
2525,12.625,22,-145,967,770,-2310,2660
2526,12.63,11,-129,994,-2660,-3990,-3290
2527,12.635,-5,-101,1001,-4620,-6020,-4200
2528,12.64,-6,-96,1000,-5460,-7770,-2380
2529,12.645,3,-100,981,-3220,-8610,-560
2530,12.65,11,-105,970,-1400,-5740,3360
2531,12.655,31,-126,961,-1820,-3710,4760
2532,12.66,33,-143,973,-3010,-1400,2870
2533,12.665,17,-138,1016,-4060,770,630
2534,12.67,8,-122,1028,-1960,-2310,-420
2535,12.675,11,-103,1019,-840,-4340,1190
2536,12.68,25,-108,979,-1330,-6160,4900
2537,12.685,41,-140,967,-2170,-4830,5040
2538,12.69,37,-150,971,-1330,210,1960
2539,12.695,14,-134,1009,-980,1260,280
2540,12.7,7,-120,1036,-3150,-1260,-490
2541,12.705,10,-120,1037,-3220,-3640,70
2542,12.71,17,-125,1025,-2450,-5810,1190
2543,12.715,32,-123,996,1470,-6930,1400
2544,12.72,33,-124,986,2590,-4690,2380
2545,12.725,33,-126,985,1610,-3780,2730
2546,12.73,35,-126,988,-2800,-2520,3780
2547,12.735,45,-133,997,-4130,-2170,4480
2548,12.74,53,-140,998,-3780,-770,4900
2549,12.745,49,-153,999,-1050,140,3360
2550,12.75,34,-142,1007,-350,210,-2170
2551,12.755,3,-104,1021,-490,-840,-3570
2552,12.76,-2,-93,1020,70,-1820,-3290
2553,12.765,-6,-91,1010,2380,-2240,-840
2554,12.77,-4,-91,1002,4410,-2310,-420
2555,12.775,-12,-90,986,5110,-2940,-3080
2556,12.78,-31,-70,982,3710,-2940,-4270
2557,12.785,-33,-57,987,1680,-2170,-2940
2558,12.79,-23,-77,1001,-1610,-770,4060
2559,12.795,-14,-101,1007,-2450,-700,7000
2560,12.8,0,-128,1011,-140,-1190,6510
2561,12.805,1,-127,1003,3500,-2100,5040
2562,12.81,-5,-104,989,4480,-4690,1400
2563,12.815,-2,-92,976,4690,-5320,3150
2564,12.82,12,-93,950,4200,-4060,5320
2565,12.825,27,-100,944,2450,280,7490
2566,12.83,39,-117,964,-350,2450,6650
2567,12.835,41,-116,981,-1260,3640,4060
2568,12.84,35,-118,1003,-1820,4620,3220
2569,12.845,27,-115,1011,-560,5950,2520
2570,12.85,6,-111,1032,1680,6370,2730
2571,12.855,-2,-108,1041,4130,5670,3080
2572,12.86,3,-108,1031,5740,1610,4970
2573,12.865,17,-119,1017,3990,-1960,4480
2574,12.87,35,-136,997,2310,-2660,2030
2575,12.875,31,-137,1001,2030,-2030,-3430
2576,12.88,21,-116,1011,3990,-1470,-4060
2577,12.885,21,-112,1008,7980,-1330,-1190
2578,12.89,36,-129,986,8120,-1470,-350
2579,12.895,41,-141,970,6440,-630,-4410
2580,12.9,20,-133,977,4760,0,-8260
2581,12.905,1,-109,990,2590,140,-11480
2582,12.91,-28,-74,1008,1470,-560,-12390
2583,12.915,-40,-67,1011,1540,-1750,-8470
2584,12.92,-32,-62,1005,1050,-2380,-5180
2585,12.925,-25,-77,993,1120,-2800,70
2586,12.93,-11,-88,985,630,-1680,1050
2587,12.935,6,-94,981,-280,-1050,980
2588,12.94,0,-91,1003,-5810,-980,-840
2589,12.945,0,-87,1013,-8050,-1680,-910
2590,12.95,5,-90,1013,-6790,-2240,2590
2591,12.955,28,-115,1006,-4200,-1330,4620
2592,12.96,37,-128,999,1260,910,4130
2593,12.965,29,-143,997,840,1120,560
2594,12.97,13,-124,1021,-3150,-280,-7210
2595,12.975,-20,-84,1030,-4200,-1470,-8330
2596,12.98,-36,-78,1032,-4690,-2590,-5740
2597,12.985,-38,-69,1027,-1400,-5040,-3290
2598,12.99,-25,-76,1011,1260,-8050,700
2599,12.995,0,-95,965,770,-7770,630
2600,13.0,3,-96,956,210,-6160,-490
2601,13.005,2,-86,960,-2730,-2030,-1960
2602,13.01,-11,-76,986,-4340,-490,-980
2603,13.015,-15,-85,1013,-3990,560,1680
2604,13.02,-11,-89,1014,-2030,-420,2030
